model date.run aoa L D Mp Cl Cd Cm Re svl A rho v
JustWings 20090523ED 6.000000e+01 2.688786e-01 4.138345e-01 2.592201e-03 5.534325e-01 8.517950e-01 3.659482e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523ED 7.500000e+01 1.687595e-01 4.673890e-01 1.698603e-03 3.473575e-01 9.620262e-01 2.397965e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523ED 9.000000e+01 3.652933e-02 4.562052e-01 4.136355e-04 7.518829e-02 9.390066e-01 5.839407e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523ED 1.050000e+02 -8.813486e-02 4.090963e-01 -7.349144e-04 -1.814079e-01 8.420425e-01 -1.037499e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523ED 1.200000e+02 -1.800029e-01 3.261258e-01 -1.812030e-03 -3.704997e-01 6.712644e-01 -2.558092e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE -3.000000e+01 -2.325590e-01 1.198162e-01 -2.582881e-03 -4.786760e-01 2.466175e-01 -3.646325e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE -1.500000e+01 1.277709e-02 3.398777e-02 1.414963e-03 2.629908e-02 6.995699e-02 1.997543e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE -1.000000e+01 1.476055e-01 2.438972e-02 2.765820e-03 3.038162e-01 5.020134e-02 3.904584e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE -5.000000e+00 2.388983e-01 3.399850e-02 3.287265e-03 4.917240e-01 6.997908e-02 4.640722e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 0.000000e+00 2.404991e-01 6.117488e-02 2.899096e-03 4.950190e-01 1.259162e-01 4.092734e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 5.000000e+00 2.315897e-01 8.157018e-02 2.847741e-03 4.766808e-01 1.678958e-01 4.020234e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 1.000000e+01 2.500445e-01 1.056042e-01 2.951333e-03 5.146663e-01 2.173649e-01 4.166478e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 1.500000e+01 2.697738e-01 1.318515e-01 3.079090e-03 5.552751e-01 2.713898e-01 4.346836e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 2.000000e+01 2.881596e-01 1.594971e-01 3.196843e-03 5.931186e-01 3.282928e-01 4.513072e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 2.500000e+01 3.061782e-01 1.903263e-01 3.301308e-03 6.302063e-01 3.917484e-01 4.660548e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 3.000000e+01 3.195751e-01 2.222501e-01 3.398271e-03 6.577810e-01 4.574571e-01 4.797433e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 4.500000e+01 3.232875e-01 3.232875e-01 3.240685e-03 6.654224e-01 6.654224e-01 4.574965e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 6.000000e+01 2.685940e-01 4.136028e-01 2.596053e-03 5.528468e-01 8.513182e-01 3.664919e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 7.500000e+01 1.693725e-01 4.696753e-01 1.699763e-03 3.486192e-01 9.667322e-01 2.399602e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 9.000000e+01 3.644759e-02 4.586051e-01 4.191289e-04 7.502004e-02 9.439464e-01 5.916959e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 1.050000e+02 -8.871713e-02 4.108114e-01 -7.375309e-04 -1.826064e-01 8.455727e-01 -1.041193e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
JustWings 20090523EE 1.200000e+02 -1.802792e-01 3.260906e-01 -1.813085e-03 -3.710685e-01 6.711918e-01 -2.559583e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FA -1.500000e+01 -1.323727e-01 5.019915e-02 4.265086e-03 -2.724626e-01 1.033249e-01 6.021140e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FA -1.000000e+01 -9.532012e-02 3.362621e-02 3.160649e-03 -1.961973e-01 6.921278e-02 4.461976e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FA -5.000000e+00 -4.459460e-02 1.825444e-02 1.559061e-03 -9.178903e-02 3.757310e-02 2.200969e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FA 0.000000e+00 4.995750e-03 1.319005e-02 -4.533671e-06 1.028275e-02 2.714907e-02 -6.400309e-05 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FA 5.000000e+00 6.128689e-02 1.956569e-02 -1.891502e-03 1.261467e-01 4.027205e-02 -2.670285e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FA 1.000000e+01 1.176087e-01 3.307768e-02 -3.913584e-03 2.420739e-01 6.808376e-02 -5.524915e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FA 1.500000e+01 1.547971e-01 5.375820e-02 -5.263401e-03 3.186188e-01 1.106504e-01 -7.430489e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FA 2.000000e+01 1.800881e-01 7.404924e-02 -6.220554e-03 3.706752e-01 1.524155e-01 -8.781728e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FA 2.500000e+01 2.010698e-01 1.014908e-01 -6.889776e-03 4.138618e-01 2.088984e-01 -9.726487e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FA 3.000000e+01 2.174459e-01 1.296753e-01 -7.565725e-03 4.475687e-01 2.669105e-01 -1.068074e-01 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FB -1.500000e+01 -1.365049e-01 4.796979e-02 4.275406e-03 -2.809679e-01 9.873616e-02 6.035708e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FB -1.000000e+01 -9.179499e-02 3.202363e-02 3.076109e-03 -1.889415e-01 6.591420e-02 4.342629e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FB -5.000000e+00 -4.603644e-02 1.876988e-02 1.578132e-03 -9.475675e-02 3.863403e-02 2.227892e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FB 0.000000e+00 4.009185e-03 1.309130e-02 1.287243e-05 8.252101e-03 2.694580e-02 1.817237e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FB 5.000000e+00 6.073172e-02 1.952266e-02 -1.866320e-03 1.250040e-01 4.018347e-02 -2.634736e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FB 1.000000e+01 1.166934e-01 3.261241e-02 -3.899215e-03 2.401898e-01 6.712608e-02 -5.504630e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FB 1.500000e+01 1.542289e-01 5.370220e-02 -5.241170e-03 3.174491e-01 1.105352e-01 -7.399105e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FB 2.000000e+01 1.791638e-01 7.346530e-02 -6.204472e-03 3.687726e-01 1.512135e-01 -8.759025e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FB 2.500000e+01 2.007111e-01 1.013238e-01 -6.877917e-03 4.131235e-01 2.085546e-01 -9.709745e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FB 3.000000e+01 2.164009e-01 1.289922e-01 -7.537892e-03 4.454178e-01 2.655044e-01 -1.064145e-01 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FC -1.500000e+01 -1.321671e-01 5.021845e-02 4.249658e-03 -2.720395e-01 1.033646e-01 5.999359e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FC -1.000000e+01 -9.469200e-02 3.199278e-02 3.060227e-03 -1.949044e-01 6.585071e-02 4.320207e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FC -5.000000e+00 -4.625634e-02 1.846945e-02 1.560126e-03 -9.520937e-02 3.801565e-02 2.202473e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FC 0.000000e+00 3.593353e-03 1.289267e-02 1.345426e-05 7.396194e-03 2.653696e-02 1.899375e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FC 5.000000e+00 6.037429e-02 1.945692e-02 -1.848583e-03 1.242683e-01 4.004817e-02 -2.609695e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FC 1.000000e+01 1.165971e-01 3.235372e-02 -3.899376e-03 2.399917e-01 6.659363e-02 -5.504857e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FC 1.500000e+01 1.542337e-01 5.384440e-02 -5.232372e-03 3.174591e-01 1.108279e-01 -7.386684e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FC 2.000000e+01 1.791547e-01 7.334567e-02 -6.202874e-03 3.687540e-01 1.509673e-01 -8.756769e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FC 2.500000e+01 2.006670e-01 1.014158e-01 -6.877000e-03 4.130327e-01 2.087441e-01 -9.708451e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FC 3.000000e+01 2.167185e-01 1.291197e-01 -7.541061e-03 4.460714e-01 2.657670e-01 -1.064592e-01 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FD -1.500000e+01 -1.365128e-01 5.018050e-02 4.249045e-03 -2.809841e-01 1.032865e-01 5.998494e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FD -1.000000e+01 -9.576326e-02 3.233706e-02 3.072940e-03 -1.971094e-01 6.655934e-02 4.338154e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FD -5.000000e+00 -4.674442e-02 1.887649e-02 1.560308e-03 -9.621398e-02 3.885346e-02 2.202730e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FD 0.000000e+00 3.420876e-03 1.305218e-02 1.099656e-05 7.041186e-03 2.686530e-02 1.552415e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FD 5.000000e+00 6.021729e-02 1.936706e-02 -1.864714e-03 1.239452e-01 3.986320e-02 -2.632468e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FD 1.000000e+01 1.167567e-01 3.266359e-02 -3.900418e-03 2.403202e-01 6.723144e-02 -5.506328e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FD 1.500000e+01 1.543098e-01 5.385729e-02 -5.221777e-03 3.176157e-01 1.108544e-01 -7.371728e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FD 2.000000e+01 1.794477e-01 7.372750e-02 -6.196273e-03 3.693570e-01 1.517532e-01 -8.747450e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FD 2.500000e+01 2.005252e-01 1.010913e-01 -6.885727e-03 4.127407e-01 2.080762e-01 -9.720771e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FD 3.000000e+01 2.170060e-01 1.294612e-01 -7.551496e-03 4.466632e-01 2.664699e-01 -1.066066e-01 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FE -1.500000e+01 -1.392856e-01 5.051416e-02 4.254414e-03 -2.866914e-01 1.039732e-01 6.006074e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FE -1.000000e+01 -9.665763e-02 3.249636e-02 3.065926e-03 -1.989503e-01 6.688721e-02 4.328253e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FE -5.000000e+00 -4.725308e-02 1.894688e-02 1.563970e-03 -9.726097e-02 3.899834e-02 2.207900e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FE 0.000000e+00 3.032997e-03 1.315557e-02 1.284456e-05 6.242814e-03 2.707810e-02 1.813303e-04 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FE 5.000000e+00 5.994343e-02 1.980326e-02 -1.859531e-03 1.233815e-01 4.076103e-02 -2.625152e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FE 1.000000e+01 1.165468e-01 3.295034e-02 -3.889426e-03 2.398881e-01 6.782165e-02 -5.490810e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FE 1.500000e+01 1.542187e-01 5.388501e-02 -5.211521e-03 3.174282e-01 1.109115e-01 -7.357249e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FE 2.000000e+01 1.793104e-01 7.371201e-02 -6.186734e-03 3.690744e-01 1.517214e-01 -8.733983e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FE 2.500000e+01 2.006452e-01 1.012122e-01 -6.879149e-03 4.129878e-01 2.083250e-01 -9.711485e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadWingless 20090523FE 3.000000e+01 2.173184e-01 1.295993e-01 -7.553642e-03 4.473062e-01 2.667542e-01 -1.066369e-01 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522F -1.500000e+01 -1.673867e-01 6.677788e-02 2.758769e-03 -3.445319e-01 1.374488e-01 3.894630e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522F -5.000000e+00 1.445845e-01 2.651554e-02 4.301030e-03 2.975982e-01 5.457692e-02 6.071883e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522F 0.000000e+00 2.747762e-01 4.139105e-02 4.140421e-03 5.655715e-01 8.519515e-02 5.845147e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522F 5.000000e+00 3.274160e-01 7.591876e-02 2.338485e-03 6.739199e-01 1.562635e-01 3.301304e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522F 1.000000e+01 3.632491e-01 1.134686e-01 4.403502e-04 7.476752e-01 2.335524e-01 6.216546e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522F 1.500000e+01 3.918246e-01 1.525190e-01 -5.483428e-04 8.064922e-01 3.139297e-01 -7.741107e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522F 2.000000e+01 4.289229e-01 2.000751e-01 -1.273439e-03 8.828515e-01 4.118143e-01 -1.797749e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522F 2.500000e+01 4.573657e-01 2.508787e-01 -1.768420e-03 9.413954e-01 5.163834e-01 -2.496527e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522F 3.000000e+01 4.769757e-01 3.041565e-01 -2.127746e-03 9.817586e-01 6.260450e-01 -3.003798e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522G -1.500000e+01 -1.765794e-01 7.128083e-02 2.630943e-03 -3.634533e-01 1.467173e-01 3.714175e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522G -1.000000e+01 -2.230631e-02 3.987445e-02 3.372191e-03 -4.591305e-02 8.207354e-02 4.760616e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522G -5.000000e+00 1.470442e-01 2.704183e-02 4.260782e-03 3.026609e-01 5.566017e-02 6.015064e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522G 0.000000e+00 2.777157e-01 3.806652e-02 4.012686e-03 5.716219e-01 7.835228e-02 5.664820e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522G 5.000000e+00 3.274901e-01 7.431273e-02 2.357872e-03 6.740726e-01 1.529578e-01 3.328674e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522G 1.000000e+01 3.573147e-01 1.113124e-01 4.410970e-04 7.354605e-01 2.291142e-01 6.227088e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522G 1.500000e+01 3.942221e-01 1.537767e-01 -6.232456e-04 8.114270e-01 3.165185e-01 -8.798530e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522G 2.000000e+01 4.286392e-01 1.983042e-01 -1.270952e-03 8.822676e-01 4.081693e-01 -1.794238e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522G 2.500000e+01 4.579814e-01 2.513283e-01 -1.796433e-03 9.426627e-01 5.173088e-01 -2.536075e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522G 3.000000e+01 4.769777e-01 3.035872e-01 -2.148874e-03 9.817628e-01 6.248732e-01 -3.033624e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522H -1.500000e+01 -1.731564e-01 6.887482e-02 2.620873e-03 -3.564077e-01 1.417650e-01 3.699959e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522H -1.000000e+01 -2.668468e-02 3.739280e-02 3.296884e-03 -5.492504e-02 7.696556e-02 4.654302e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522H -5.000000e+00 1.427971e-01 2.613541e-02 4.206956e-03 2.939190e-01 5.379449e-02 5.939077e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522H 0.000000e+00 2.785333e-01 3.900691e-02 3.969889e-03 5.733047e-01 8.028788e-02 5.604403e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522H 5.000000e+00 3.278972e-01 7.383092e-02 2.277854e-03 6.749105e-01 1.519661e-01 3.215709e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522H 1.000000e+01 3.633295e-01 1.131371e-01 2.937372e-04 7.478408e-01 2.328699e-01 4.146769e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522H 1.500000e+01 3.894785e-01 1.512203e-01 -5.997211e-04 8.016632e-01 3.112566e-01 -8.466429e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522H 2.000000e+01 4.289395e-01 1.988266e-01 -1.284438e-03 8.828857e-01 4.092445e-01 -1.813276e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522H 2.500000e+01 4.549229e-01 2.485430e-01 -1.763021e-03 9.363673e-01 5.115757e-01 -2.488906e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522H 3.000000e+01 4.778440e-01 3.041471e-01 -2.183524e-03 9.835457e-01 6.260257e-01 -3.082541e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522I -1.500000e+01 -1.742321e-01 6.947924e-02 2.581849e-03 -3.586217e-01 1.430091e-01 3.644868e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522I -1.000000e+01 -2.507340e-02 3.832260e-02 3.335003e-03 -5.160856e-02 7.887937e-02 4.708116e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522I -5.000000e+00 1.492189e-01 2.431009e-02 4.197863e-03 3.071371e-01 5.003743e-02 5.926240e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522I 0.000000e+00 2.788305e-01 3.911865e-02 3.973658e-03 5.739166e-01 8.051788e-02 5.609723e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522I 5.000000e+00 3.294592e-01 7.532482e-02 2.261822e-03 6.781256e-01 1.550410e-01 3.193076e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522I 1.000000e+01 3.619341e-01 1.127662e-01 2.959675e-04 7.449686e-01 2.321066e-01 4.178255e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522I 1.500000e+01 3.926611e-01 1.529184e-01 -6.655491e-04 8.082139e-01 3.147518e-01 -9.395740e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522I 2.000000e+01 4.275340e-01 1.983811e-01 -1.313937e-03 8.799927e-01 4.083276e-01 -1.854922e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522I 2.500000e+01 4.562891e-01 2.486215e-01 -1.753422e-03 9.391793e-01 5.117373e-01 -2.475354e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522I 3.000000e+01 4.753669e-01 3.025655e-01 -2.153288e-03 9.784473e-01 6.227703e-01 -3.039857e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522J -1.500000e+01 -1.785832e-01 7.150975e-02 2.580628e-03 -3.675776e-01 1.471884e-01 3.643145e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522J -1.000000e+01 -1.898271e-02 3.773706e-02 3.303238e-03 -3.907210e-02 7.767415e-02 4.663272e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522J -5.000000e+00 1.452393e-01 2.436836e-02 4.195463e-03 2.989459e-01 5.015737e-02 5.922852e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522J 0.000000e+00 2.783382e-01 3.836162e-02 3.899525e-03 5.729032e-01 7.895968e-02 5.505068e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522J 5.000000e+00 3.267359e-01 7.541779e-02 2.307323e-03 6.725202e-01 1.552323e-01 3.257312e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522J 1.000000e+01 3.615373e-01 1.118422e-01 2.745407e-04 7.441517e-01 2.302048e-01 3.875767e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522J 1.500000e+01 3.956089e-01 1.539922e-01 -6.522502e-04 8.142813e-01 3.169620e-01 -9.207996e-03 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522J 2.000000e+01 4.279279e-01 1.977670e-01 -1.315500e-03 8.808036e-01 4.070637e-01 -1.857128e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522J 2.500000e+01 4.565068e-01 2.495396e-01 -1.804697e-03 9.396275e-01 5.136271e-01 -2.547740e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadDown 20090522J 3.000000e+01 4.748568e-01 3.029321e-01 -2.147793e-03 9.773972e-01 6.235249e-01 -3.032099e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadUp 20090522A -1.500000e+01 -2.403123e-01 8.509145e-02 5.669109e-03 -4.946345e-01 1.751436e-01 8.003238e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
SpreadUp 20090522A -1.000000e+01 -1.002276e-01 5.655604e-02 6.442898e-03 -2.062983e-01 1.164092e-01 9.095617e-02 7.776000e+04 1.458000e-01 1.261000e-02 1.204000e+00 8.000000e+00
